indiv_season_basin,serial_number,FishID,new_receiver_id,combined,latitude,longitude,datetime_utc,ReceiverID,Receiver,Transmitter,study_year,basin,receiver_order_south_north,length_mm,origin,VUE.Tag.ID,Tag.Family,tag_life_days,capture_date,datetime_local,palm_basin,year,week,julian_day,hour,date,T,died,filter_date,period,month,release_site,Date,season,Section,total_fish_group,first_season,number_of_fish,max_fish,new_season
1294879_summer_F,1294879,25784,546115_75.8904321677455_1,75.8904321677455,60.8575209125427,15.0329112552028,2018-07-01T23:01:08Z,546115,VR2AR-546115,A69-1602-25784,1,Rattviken,12,460,Hatchery,A69-1602-25784,V13-1x-069k-1,1825,2018-06-08T22:00:00Z,2018-07-01T23:01:08Z,F,2018,27,183,0,2018-07-01,1530489668,0,2018-06-09T22:00:00Z,night,7,D,2018-07-01,summer,Lake,17,summer,5,17,summer
1294838_summer_B,1294838,25823,133491_75.5577289960524_1,75.5577289960524,60.9406471832782,14.6170818127742,2018-07-01T23:01:26Z,133491,VR2W-133491,A69-1602-25823,1,Norrviken,34,710,Hatchery,A69-1602-25823,V16-4x-069k-1,1825,2018-06-08T22:00:00Z,2018-07-01T23:01:26Z,B,2018,27,183,0,2018-07-01,1530489686,0,2018-06-09T22:00:00Z,night,7,D,2018-07-01,summer,Lake,17,summer,5,17,summer
1294885_summer_F,1294885,25790,133492_75.7874613157755_1,75.7874613157755,60.8456971402986,14.9417641754769,2018-07-01T23:01:47Z,133492,VR2W-133492,A69-1602-25790,1,Rattviken,15,450,Hatchery,A69-1602-25790,V13-1x-069k-1,1825,2018-06-08T22:00:00Z,2018-07-01T23:01:47Z,F,2018,27,183,0,2018-07-01,1530489707,0,2018-06-09T22:00:00Z,night,7,E,2018-07-01,summer,Lake,17,summer,8,17,summer
1294887_summer_F,1294887,25792,546127_75.8698444016916_1,75.8698444016916,60.864689359052,15.0051550426396,2018-07-01T23:02:08Z,546127,VR2AR-546127,A69-1602-25792,1,Rattviken,14,420,Hatchery,A69-1602-25792,V13-1x-069k-1,1825,2018-06-09T22:00:00Z,2018-07-01T23:02:08Z,F,2018,27,183,0,2018-07-01,1530489728,0,2018-06-10T22:00:00Z,night,7,E,2018-07-01,summer,Lake,17,summer,5,17,summer
1294851_summer_B,1294851,25836,133493_75.5815469397236_1,75.5815469397236,60.9490039379879,14.6325430017357,2018-07-01T23:02:45Z,133493,VR2W-133493,A69-1602-25836,1,Norrviken,33,630,Hatchery,A69-1602-25836,V16-4x-069k-1,1825,2018-06-06T22:00:00Z,2018-07-01T23:02:45Z,B,2018,27,183,0,2018-07-01,1530489765,0,2018-06-07T22:00:00Z,night,7,E,2018-07-01,summer,Lake,17,summer,5,17,summer
1294846_summer_F,1294846,25831,546119_75.8552507174427_1,75.8552507174427,60.8736483262433,14.9816023911994,2018-07-01T23:28:56Z,546119,VR2AR-546119,A69-1602-25831,1,Rattviken,13,520,Hatchery,A69-1602-25831,V16-4x-069k-1,1825,2018-06-08T22:00:00Z,2018-07-01T23:28:56Z,F,2018,27,183,0,2018-07-01,1530491336,0,2018-06-09T22:00:00Z,night,7,E,2018-07-01,summer,Lake,17,summer,6,17,summer
1294850_summer_B,1294850,25835,546126_75.567263143231_1,75.567263143231,60.9464486058042,14.6208145374268,2018-07-02T03:53:42Z,546126,VR2AR-546126,A69-1602-25835,1,Norrviken,35,580,Wild,A69-1602-25835,V16-4x-069k-1,1825,2018-06-06T22:00:00Z,2018-07-02T03:53:42Z,B,2018,27,183,4,2018-07-02,1530507222,0,2018-06-07T22:00:00Z,day,7,E,2018-07-02,summer,Lake,5,summer,2,5,summer
1294883_summer_F,1294883,25788,546121_75.7306267666146_1,75.7306267666146,60.834384209578,14.8962425570366,2018-07-02T04:25:38Z,546121,VR2AR-546121,A69-1602-25788,1,Rattviken,18,470,Hatchery,A69-1602-25788,V13-1x-069k-1,1825,2018-06-09T22:00:00Z,2018-07-02T04:25:38Z,F,2018,27,183,5,2018-07-02,1530509138,0,2018-06-10T22:00:00Z,day,7,E,2018-07-02,summer,Lake,17,summer,4,17,summer
1294850_summer_B,1294850,25835,133493_75.5815469397236_1,75.5815469397236,60.9490039379879,14.6325430017357,2018-07-02T05:24:22Z,133493,VR2W-133493,A69-1602-25835,1,Norrviken,33,580,Wild,A69-1602-25835,V16-4x-069k-1,1825,2018-06-06T22:00:00Z,2018-07-02T05:24:22Z,B,2018,27,183,6,2018-07-02,1530512662,0,2018-06-07T22:00:00Z,day,7,E,2018-07-02,summer,Lake,5,summer,2,5,summer
1294850_summer_B,1294850,25835,133491_75.5577289960524_1,75.5577289960524,60.9406471832782,14.6170818127742,2018-07-02T06:29:09Z,133491,VR2W-133491,A69-1602-25835,1,Norrviken,34,580,Wild,A69-1602-25835,V16-4x-069k-1,1825,2018-06-06T22:00:00Z,2018-07-02T06:29:09Z,B,2018,27,183,7,2018-07-02,1530516549,0,2018-06-07T22:00:00Z,day,7,E,2018-07-02,summer,Lake,5,summer,2,5,summer
1294841_summer_E,1294841,25826,546123_75.6502774702621_1,75.6502774702621,60.9078251119587,14.7424523583034,2018-07-02T07:08:11Z,546123,VR2AR-546123,A69-1602-25826,1,StorSiljan Ostra,22,610,Wild,A69-1602-25826,V16-4x-069k-1,1825,2018-06-08T22:00:00Z,2018-07-02T07:08:11Z,E,2018,27,183,8,2018-07-02,1530518891,0,2018-06-09T22:00:00Z,day,7,E,2018-07-02,summer,Lake,5,summer,4,5,summer
1294882_summer_E,1294882,25787,546113_75.703483613714_1,75.703483613714,60.8711300249527,14.8323535887613,2018-07-02T07:12:17Z,546113,VR2AR-546113,A69-1602-25787,1,StorSiljan Ostra,20,460,Hatchery,A69-1602-25787,V13-1x-069k-1,1825,2018-06-09T22:00:00Z,2018-07-02T07:12:17Z,E,2018,27,183,8,2018-07-02,1530519137,0,2018-06-10T22:00:00Z,day,7,E,2018-07-02,summer,Lake,17,summer,6,17,summer
1294884_summer_D,1294884,25789,546125_75.614074772245_1,75.614074772245,60.8711056593271,14.7429691129179,2018-07-02T07:28:59Z,546125,VR2AR-546125,A69-1602-25789,1,StorSiljan mitt,23,460,Hatchery,A69-1602-25789,V13-1x-069k-1,1825,2018-06-08T22:00:00Z,2018-07-02T07:28:59Z,D,2018,27,183,8,2018-07-02,1530520139,0,2018-06-09T22:00:00Z,day,7,E,2018-07-02,summer,Lake,17,summer,4,17,summer
1294838_summer_Noret,1294838,25823,108711_75.5752444148708_1,75.5752444148708,60.9940766027592,14.5811678121116,2018-07-02T09:26:53Z,108711,VR2W-108711,A69-1602-25823,1,Noret,38,710,Hatchery,A69-1602-25823,V16-4x-069k-1,1825,2018-06-08T22:00:00Z,2018-07-02T09:26:53Z,Noret,2018,27,183,10,2018-07-02,1530527213,0,2018-06-09T22:00:00Z,day,7,D,2018-07-02,summer,Lake,17,summer,3,17,summer
1294884_summer_D,1294884,25789,546114_75.5314801354852_1,75.5314801354852,60.8697049995027,14.6617751359825,2018-07-02T21:39:30Z,546114,VR2AR-546114,A69-1602-25789,1,StorSiljan Vastra,26,460,Hatchery,A69-1602-25789,V13-1x-069k-1,1825,2018-06-08T22:00:00Z,2018-07-02T21:39:30Z,D,2018,27,183,22,2018-07-02,1530571170,0,2018-06-09T22:00:00Z,night,7,E,2018-07-02,summer,Lake,17,summer,5,17,summer
1294853_summer_E,1294853,25758,546113_75.703483613714_1,75.703483613714,60.8711300249527,14.8323535887613,2018-07-03T01:38:34Z,546113,VR2AR-546113,A69-1602-25758,1,StorSiljan Ostra,20,510,Wild,A69-1602-25758,V13-1x-069k-1,1825,2018-06-09T22:00:00Z,2018-07-03T01:38:34Z,E,2018,27,184,2,2018-07-03,1530585514,0,2018-06-10T22:00:00Z,day,7,E,2018-07-03,summer,Lake,5,summer,1,5,summer
1294884_summer_D,1294884,25789,546118_75.5669796837673_1,75.5669796837673,60.8311569740405,14.7358227097268,2018-07-03T20:09:26Z,546118,VR2AR-546118,A69-1602-25789,1,StorSiljan Vastra,24,460,Hatchery,A69-1602-25789,V13-1x-069k-1,1825,2018-06-08T22:00:00Z,2018-07-03T20:09:26Z,D,2018,27,184,21,2018-07-03,1530652166,0,2018-06-09T22:00:00Z,day,7,E,2018-07-03,summer,Lake,17,summer,1,17,summer
1294879_summer_F,1294879,25784,546120_75.934974785613_1,75.934974785613,60.8824378374793,15.0525369481337,2018-07-04T09:44:08Z,546120,VR2AR-546120,A69-1602-25784,1,Rattviken,11,460,Hatchery,A69-1602-25784,V13-1x-069k-1,1825,2018-06-08T22:00:00Z,2018-07-04T09:44:08Z,F,2018,27,185,10,2018-07-04,1530701048,0,2018-06-09T22:00:00Z,day,7,D,2018-07-04,summer,Lake,17,summer,3,17,summer
1294844_summer_Noret,1294844,25829,108708_75.5779794700466_1,75.5779794700466,61.0088613930955,14.5691180769511,2018-07-04T10:17:02Z,108708,VR2W-108708,A69-1602-25829,1,Noret,40,660,Hatchery,A69-1602-25829,V16-4x-069k-1,1825,2018-06-08T22:00:00Z,2018-07-04T10:17:02Z,Noret,2018,27,185,11,2018-07-04,1530703022,0,2018-06-09T22:00:00Z,day,7,E,2018-07-04,summer,Lake,17,summer,1,17,summer
1294883_summer_G,1294883,25788,546117_75.7417599752206_1,75.7417599752206,60.8068904423707,14.9348695328499,2018-07-07T02:26:58Z,546117,VR2AR-546117,A69-1602-25788,1,Osterviken,6,470,Hatchery,A69-1602-25788,V13-1x-069k-1,1825,2018-06-09T22:00:00Z,2018-07-07T02:26:58Z,G,2018,27,188,3,2018-07-07,1530934018,0,2018-06-10T22:00:00Z,day,7,E,2018-07-07,summer,Lake,17,summer,3,17,summer
1294883_summer_G,1294883,25788,546116_75.7571817752587_1,75.7571817752587,60.8070406287536,14.9501411465051,2018-07-07T02:35:16Z,546116,VR2AR-546116,A69-1602-25788,1,Osterviken,7,470,Hatchery,A69-1602-25788,V13-1x-069k-1,1825,2018-06-09T22:00:00Z,2018-07-07T02:35:16Z,G,2018,27,188,3,2018-07-07,1530934516,0,2018-06-10T22:00:00Z,day,7,E,2018-07-07,summer,Lake,17,summer,3,17,summer
1294844_summer_C,1294844,25829,105625_75.4565661186258_1,75.4565661186258,60.9033885824788,14.553177536147,2018-07-07T04:54:04Z,105625,VR2W-105625,A69-1602-25829,1,Gesundafjarden,30,660,Hatchery,A69-1602-25829,V16-4x-069k-1,1825,2018-06-08T22:00:00Z,2018-07-07T04:54:04Z,C,2018,27,188,5,2018-07-07,1530942844,0,2018-06-09T22:00:00Z,day,7,E,2018-07-07,summer,Lake,17,summer,1,17,summer
1294842_summer_F,1294842,25827,546122_75.7413421456439_1,75.7413421456439,60.8430855578406,14.8982565878033,2018-07-08T23:03:11Z,546122,VR2AR-546122,A69-1602-25827,1,Rattviken,16,540,Hatchery,A69-1602-25827,V16-4x-069k-1,1825,2018-06-08T22:00:00Z,2018-07-08T23:03:11Z,F,2018,28,190,0,2018-07-08,1531094591,0,2018-06-09T22:00:00Z,night,7,E,2018-07-08,summer,Lake,17,summer,4,17,summer
1294884_summer_E,1294884,25789,546113_75.703483613714_1,75.703483613714,60.8711300249527,14.8323535887613,2018-07-08T23:10:49Z,546113,VR2AR-546113,A69-1602-25789,1,StorSiljan Ostra,20,460,Hatchery,A69-1602-25789,V13-1x-069k-1,1825,2018-06-08T22:00:00Z,2018-07-08T23:10:49Z,E,2018,28,190,0,2018-07-08,1531095049,0,2018-06-09T22:00:00Z,night,7,E,2018-07-08,summer,Lake,17,summer,4,17,summer
1294880_summer_G,1294880,25785,546117_75.7417599752206_1,75.7417599752206,60.8068904423707,14.9348695328499,2018-07-08T23:18:37Z,546117,VR2AR-546117,A69-1602-25785,1,Osterviken,6,460,Hatchery,A69-1602-25785,V13-1x-069k-1,1825,2018-06-08T22:00:00Z,2018-07-08T23:18:37Z,G,2018,28,190,0,2018-07-08,1531095517,0,2018-06-09T22:00:00Z,night,7,D,2018-07-08,summer,Lake,17,summer,3,17,summer
1294851_summer_B,1294851,25836,546126_75.567263143231_1,75.567263143231,60.9464486058042,14.6208145374268,2018-07-08T23:24:46Z,546126,VR2AR-546126,A69-1602-25836,1,Norrviken,35,630,Hatchery,A69-1602-25836,V16-4x-069k-1,1825,2018-06-06T22:00:00Z,2018-07-08T23:24:46Z,B,2018,28,190,0,2018-07-08,1531095886,0,2018-06-07T22:00:00Z,night,7,E,2018-07-08,summer,Lake,17,summer,4,17,summer
1294849_summer_E,1294849,25834,546123_75.6502774702621_1,75.6502774702621,60.9078251119587,14.7424523583034,2018-07-09T00:18:17Z,546123,VR2AR-546123,A69-1602-25834,1,StorSiljan Ostra,22,590,Hatchery,A69-1602-25834,V16-4x-069k-1,1825,2018-06-08T22:00:00Z,2018-07-09T00:18:17Z,E,2018,28,190,1,2018-07-09,1531099097,0,2018-06-09T22:00:00Z,night,7,E,2018-07-09,summer,Lake,17,summer,5,17,summer
1294851_summer_B,1294851,25836,133491_75.5577289960524_1,75.5577289960524,60.9406471832782,14.6170818127742,2018-07-09T00:31:09Z,133491,VR2W-133491,A69-1602-25836,1,Norrviken,34,630,Hatchery,A69-1602-25836,V16-4x-069k-1,1825,2018-06-06T22:00:00Z,2018-07-09T00:31:09Z,B,2018,28,190,1,2018-07-09,1531099869,0,2018-06-07T22:00:00Z,night,7,E,2018-07-09,summer,Lake,17,summer,4,17,summer
1294885_summer_F,1294885,25790,546127_75.8698444016916_1,75.8698444016916,60.864689359052,15.0051550426396,2018-07-09T00:36:45Z,546127,VR2AR-546127,A69-1602-25790,1,Rattviken,14,450,Hatchery,A69-1602-25790,V13-1x-069k-1,1825,2018-06-08T22:00:00Z,2018-07-09T00:36:45Z,F,2018,28,190,1,2018-07-09,1531100205,0,2018-06-09T22:00:00Z,night,7,E,2018-07-09,summer,Lake,17,summer,5,17,summer
1294885_summer_F,1294885,25790,546119_75.8552507174427_1,75.8552507174427,60.8736483262433,14.9816023911994,2018-07-09T03:30:50Z,546119,VR2AR-546119,A69-1602-25790,1,Rattviken,13,450,Hatchery,A69-1602-25790,V13-1x-069k-1,1825,2018-06-08T22:00:00Z,2018-07-09T03:30:50Z,F,2018,28,190,4,2018-07-09,1531110650,0,2018-06-09T22:00:00Z,day,7,E,2018-07-09,summer,Lake,17,summer,3,17,summer
1294880_summer_F,1294880,25785,546121_75.7306267666146_1,75.7306267666146,60.834384209578,14.8962425570366,2018-07-09T03:47:11Z,546121,VR2AR-546121,A69-1602-25785,1,Rattviken,18,460,Hatchery,A69-1602-25785,V13-1x-069k-1,1825,2018-06-08T22:00:00Z,2018-07-09T03:47:11Z,F,2018,28,190,4,2018-07-09,1531111631,0,2018-06-09T22:00:00Z,day,7,D,2018-07-09,summer,Lake,17,summer,2,17,summer
1294879_summer_F,1294879,25784,546120_75.934974785613_1,75.934974785613,60.8824378374793,15.0525369481337,2018-07-09T05:36:05Z,546120,VR2AR-546120,A69-1602-25784,1,Rattviken,11,460,Hatchery,A69-1602-25784,V13-1x-069k-1,1825,2018-06-08T22:00:00Z,2018-07-09T05:36:05Z,F,2018,28,190,6,2018-07-09,1531118165,0,2018-06-09T22:00:00Z,day,7,D,2018-07-09,summer,Lake,17,summer,4,17,summer
1294838_summer_G,1294838,25823,546116_75.7571817752587_1,75.7571817752587,60.8070406287536,14.9501411465051,2018-07-09T09:36:51Z,546116,VR2AR-546116,A69-1602-25823,1,Osterviken,7,710,Hatchery,A69-1602-25823,V16-4x-069k-1,1825,2018-06-08T22:00:00Z,2018-07-09T09:36:51Z,G,2018,28,190,10,2018-07-09,1531132611,0,2018-06-09T22:00:00Z,day,7,D,2018-07-09,summer,Lake,17,summer,3,17,summer
1294853_summer_E,1294853,25758,546113_75.703483613714_1,75.703483613714,60.8711300249527,14.8323535887613,2018-07-09T10:58:26Z,546113,VR2AR-546113,A69-1602-25758,1,StorSiljan Ostra,20,510,Wild,A69-1602-25758,V13-1x-069k-1,1825,2018-06-09T22:00:00Z,2018-07-09T10:58:26Z,E,2018,28,190,11,2018-07-09,1531137506,0,2018-06-10T22:00:00Z,day,7,E,2018-07-09,summer,Lake,5,summer,2,5,summer
1294851_summer_B,1294851,25836,133493_75.5815469397236_1,75.5815469397236,60.9490039379879,14.6325430017357,2018-07-09T13:51:26Z,133493,VR2W-133493,A69-1602-25836,1,Norrviken,33,630,Hatchery,A69-1602-25836,V16-4x-069k-1,1825,2018-06-06T22:00:00Z,2018-07-09T13:51:26Z,B,2018,28,190,14,2018-07-09,1531147886,0,2018-06-07T22:00:00Z,day,7,E,2018-07-09,summer,Lake,17,summer,4,17,summer
1294841_summer_E,1294841,25826,546123_75.6502774702621_1,75.6502774702621,60.9078251119587,14.7424523583034,2018-07-09T15:15:33Z,546123,VR2AR-546123,A69-1602-25826,1,StorSiljan Ostra,22,610,Wild,A69-1602-25826,V16-4x-069k-1,1825,2018-06-08T22:00:00Z,2018-07-09T15:15:33Z,E,2018,28,190,16,2018-07-09,1531152933,0,2018-06-09T22:00:00Z,day,7,E,2018-07-09,summer,Lake,5,summer,2,5,summer
1294883_summer_F,1294883,25788,133492_75.7874613157755_1,75.7874613157755,60.8456971402986,14.9417641754769,2018-07-09T16:45:48Z,133492,VR2W-133492,A69-1602-25788,1,Rattviken,15,470,Hatchery,A69-1602-25788,V13-1x-069k-1,1825,2018-06-09T22:00:00Z,2018-07-09T16:45:48Z,F,2018,28,190,17,2018-07-09,1531158348,0,2018-06-10T22:00:00Z,day,7,E,2018-07-09,summer,Lake,17,summer,4,17,summer
1294838_summer_G,1294838,25823,104095_75.699293043292_1,75.699293043292,60.7288642917093,14.9704287515827,2018-07-09T17:12:30Z,104095,VR2W-104095,A69-1602-25823,1,Osterviken,4,710,Hatchery,A69-1602-25823,V16-4x-069k-1,1825,2018-06-08T22:00:00Z,2018-07-09T17:12:30Z,G,2018,28,190,18,2018-07-09,1531159950,0,2018-06-09T22:00:00Z,day,7,D,2018-07-09,summer,Lake,17,summer,1,17,summer
1294879_summer_F,1294879,25784,546115_75.8904321677455_1,75.8904321677455,60.8575209125427,15.0329112552028,2018-07-09T20:35:54Z,546115,VR2AR-546115,A69-1602-25784,1,Rattviken,12,460,Hatchery,A69-1602-25784,V13-1x-069k-1,1825,2018-06-08T22:00:00Z,2018-07-09T20:35:54Z,F,2018,28,190,21,2018-07-09,1531172154,0,2018-06-09T22:00:00Z,night,7,D,2018-07-09,summer,Lake,17,summer,4,17,summer
1294844_summer_D,1294844,25829,546114_75.5314801354852_1,75.5314801354852,60.8697049995027,14.6617751359825,2018-07-10T05:53:49Z,546114,VR2AR-546114,A69-1602-25829,1,StorSiljan Vastra,26,660,Hatchery,A69-1602-25829,V16-4x-069k-1,1825,2018-06-08T22:00:00Z,2018-07-10T05:53:49Z,D,2018,28,191,6,2018-07-10,1531205629,0,2018-06-09T22:00:00Z,day,7,E,2018-07-10,summer,Lake,17,summer,1,17,summer
1294844_summer_D,1294844,25829,546118_75.5669796837673_1,75.5669796837673,60.8311569740405,14.7358227097268,2018-07-12T08:20:07Z,546118,VR2AR-546118,A69-1602-25829,1,StorSiljan Vastra,24,660,Hatchery,A69-1602-25829,V16-4x-069k-1,1825,2018-06-08T22:00:00Z,2018-07-12T08:20:07Z,D,2018,28,193,9,2018-07-12,1531387207,0,2018-06-09T22:00:00Z,day,7,E,2018-07-12,summer,Lake,17,summer,1,17,summer
1294850_summer_D,1294850,25835,546125_75.614074772245_1,75.614074772245,60.8711056593271,14.7429691129179,2018-07-12T20:21:06Z,546125,VR2AR-546125,A69-1602-25835,1,StorSiljan mitt,23,580,Wild,A69-1602-25835,V16-4x-069k-1,1825,2018-06-06T22:00:00Z,2018-07-12T20:21:06Z,D,2018,28,193,21,2018-07-12,1531430466,0,2018-06-07T22:00:00Z,day,7,E,2018-07-12,summer,Lake,5,summer,1,5,summer
1294849_summer_D,1294849,25834,546125_75.614074772245_1,75.614074772245,60.8711056593271,14.7429691129179,2018-07-13T07:06:39Z,546125,VR2AR-546125,A69-1602-25834,1,StorSiljan mitt,23,590,Hatchery,A69-1602-25834,V16-4x-069k-1,1825,2018-06-08T22:00:00Z,2018-07-13T07:06:39Z,D,2018,28,194,8,2018-07-13,1531469199,0,2018-06-09T22:00:00Z,day,7,E,2018-07-13,summer,Lake,17,summer,1,17,summer
1294850_summer_D,1294850,25835,546118_75.5669796837673_1,75.5669796837673,60.8311569740405,14.7358227097268,2018-07-14T09:01:30Z,546118,VR2AR-546118,A69-1602-25835,1,StorSiljan Vastra,24,580,Wild,A69-1602-25835,V16-4x-069k-1,1825,2018-06-06T22:00:00Z,2018-07-14T09:01:30Z,D,2018,28,195,10,2018-07-14,1531562490,0,2018-06-07T22:00:00Z,day,7,E,2018-07-14,summer,Lake,5,summer,1,5,summer
1294844_summer_Noret,1294844,25829,108711_75.5752444148708_1,75.5752444148708,60.9940766027592,14.5811678121116,2018-07-14T10:31:11Z,108711,VR2W-108711,A69-1602-25829,1,Noret,38,660,Hatchery,A69-1602-25829,V16-4x-069k-1,1825,2018-06-08T22:00:00Z,2018-07-14T10:31:11Z,Noret,2018,28,195,11,2018-07-14,1531567871,0,2018-06-09T22:00:00Z,day,7,E,2018-07-14,summer,Lake,17,summer,1,17,summer
1294850_summer_B,1294850,25835,133493_75.5815469397236_1,75.5815469397236,60.9490039379879,14.6325430017357,2018-07-15T12:05:00Z,133493,VR2W-133493,A69-1602-25835,1,Norrviken,33,580,Wild,A69-1602-25835,V16-4x-069k-1,1825,2018-06-06T22:00:00Z,2018-07-15T12:05:00Z,B,2018,28,196,13,2018-07-15,1531659900,0,2018-06-07T22:00:00Z,day,7,E,2018-07-15,summer,Lake,5,summer,1,5,summer
1294850_summer_B,1294850,25835,133491_75.5577289960524_1,75.5577289960524,60.9406471832782,14.6170818127742,2018-07-15T17:51:09Z,133491,VR2W-133491,A69-1602-25835,1,Norrviken,34,580,Wild,A69-1602-25835,V16-4x-069k-1,1825,2018-06-06T22:00:00Z,2018-07-15T17:51:09Z,B,2018,28,196,18,2018-07-15,1531680669,0,2018-06-07T22:00:00Z,day,7,E,2018-07-15,summer,Lake,5,summer,1,5,summer
1294850_summer_B,1294850,25835,546126_75.567263143231_1,75.567263143231,60.9464486058042,14.6208145374268,2018-07-15T19:01:29Z,546126,VR2AR-546126,A69-1602-25835,1,Norrviken,35,580,Wild,A69-1602-25835,V16-4x-069k-1,1825,2018-06-06T22:00:00Z,2018-07-15T19:01:29Z,B,2018,28,196,20,2018-07-15,1531684889,0,2018-06-07T22:00:00Z,day,7,E,2018-07-15,summer,Lake,5,summer,1,5,summer
1294851_summer_B,1294851,25836,133493_75.5815469397236_1,75.5815469397236,60.9490039379879,14.6325430017357,2018-07-15T23:00:12Z,133493,VR2W-133493,A69-1602-25836,1,Norrviken,33,630,Hatchery,A69-1602-25836,V16-4x-069k-1,1825,2018-06-06T22:00:00Z,2018-07-15T23:00:12Z,B,2018,29,197,0,2018-07-15,1531699212,0,2018-06-07T22:00:00Z,night,7,E,2018-07-15,summer,Lake,17,summer,4,17,summer
1294850_summer_B,1294850,25835,546126_75.567263143231_1,75.567263143231,60.9464486058042,14.6208145374268,2018-07-15T23:00:37Z,546126,VR2AR-546126,A69-1602-25835,1,Norrviken,35,580,Wild,A69-1602-25835,V16-4x-069k-1,1825,2018-06-06T22:00:00Z,2018-07-15T23:00:37Z,B,2018,29,197,0,2018-07-15,1531699237,0,2018-06-07T22:00:00Z,night,7,E,2018-07-15,summer,Lake,5,summer,1,5,summer
1294849_summer_E,1294849,25834,546123_75.6502774702621_1,75.6502774702621,60.9078251119587,14.7424523583034,2018-07-15T23:03:46Z,546123,VR2AR-546123,A69-1602-25834,1,StorSiljan Ostra,22,590,Hatchery,A69-1602-25834,V16-4x-069k-1,1825,2018-06-08T22:00:00Z,2018-07-15T23:03:46Z,E,2018,29,197,0,2018-07-15,1531699426,0,2018-06-09T22:00:00Z,night,7,E,2018-07-15,summer,Lake,17,summer,3,17,summer
1294842_summer_F,1294842,25827,546122_75.7413421456439_1,75.7413421456439,60.8430855578406,14.8982565878033,2018-07-15T23:17:37Z,546122,VR2AR-546122,A69-1602-25827,1,Rattviken,16,540,Hatchery,A69-1602-25827,V16-4x-069k-1,1825,2018-06-08T22:00:00Z,2018-07-15T23:17:37Z,F,2018,29,197,0,2018-07-15,1531700257,0,2018-06-09T22:00:00Z,night,7,E,2018-07-15,summer,Lake,17,summer,5,17,summer
1294843_summer_B,1294843,25828,546126_75.567263143231_1,75.567263143231,60.9464486058042,14.6208145374268,2018-07-15T23:51:46Z,546126,VR2AR-546126,A69-1602-25828,1,Norrviken,35,520,Hatchery,A69-1602-25828,V16-4x-069k-1,1825,2018-06-08T22:00:00Z,2018-07-15T23:51:46Z,B,2018,29,197,0,2018-07-15,1531702306,0,2018-06-09T22:00:00Z,night,7,E,2018-07-15,summer,Lake,17,summer,5,17,summer
1294850_summer_B,1294850,25835,133493_75.5815469397236_1,75.5815469397236,60.9490039379879,14.6325430017357,2018-07-16T00:48:23Z,133493,VR2W-133493,A69-1602-25835,1,Norrviken,33,580,Wild,A69-1602-25835,V16-4x-069k-1,1825,2018-06-06T22:00:00Z,2018-07-16T00:48:23Z,B,2018,29,197,1,2018-07-16,1531705703,0,2018-06-07T22:00:00Z,night,7,E,2018-07-16,summer,Lake,5,summer,1,5,summer
1294879_summer_F,1294879,25784,546127_75.8698444016916_1,75.8698444016916,60.864689359052,15.0051550426396,2018-07-16T01:01:53Z,546127,VR2AR-546127,A69-1602-25784,1,Rattviken,14,460,Hatchery,A69-1602-25784,V13-1x-069k-1,1825,2018-06-08T22:00:00Z,2018-07-16T01:01:53Z,F,2018,29,197,2,2018-07-16,1531706513,0,2018-06-09T22:00:00Z,night,7,D,2018-07-16,summer,Lake,17,summer,5,17,summer
1294841_summer_E,1294841,25826,546123_75.6502774702621_1,75.6502774702621,60.9078251119587,14.7424523583034,2018-07-16T03:28:35Z,546123,VR2AR-546123,A69-1602-25826,1,StorSiljan Ostra,22,610,Wild,A69-1602-25826,V16-4x-069k-1,1825,2018-06-08T22:00:00Z,2018-07-16T03:28:35Z,E,2018,29,197,4,2018-07-16,1531715315,0,2018-06-09T22:00:00Z,day,7,E,2018-07-16,summer,Lake,5,summer,1,5,summer
1294851_summer_B,1294851,25836,133491_75.5577289960524_1,75.5577289960524,60.9406471832782,14.6170818127742,2018-07-16T06:31:00Z,133491,VR2W-133491,A69-1602-25836,1,Norrviken,34,630,Hatchery,A69-1602-25836,V16-4x-069k-1,1825,2018-06-06T22:00:00Z,2018-07-16T06:31:00Z,B,2018,29,197,7,2018-07-16,1531726260,0,2018-06-07T22:00:00Z,day,7,E,2018-07-16,summer,Lake,17,summer,3,17,summer
1294882_summer_D,1294882,25787,546114_75.5314801354852_1,75.5314801354852,60.8697049995027,14.6617751359825,2018-07-16T08:33:00Z,546114,VR2AR-546114,A69-1602-25787,1,StorSiljan Vastra,26,460,Hatchery,A69-1602-25787,V13-1x-069k-1,1825,2018-06-09T22:00:00Z,2018-07-16T08:33:00Z,D,2018,29,197,9,2018-07-16,1531733580,0,2018-06-10T22:00:00Z,day,7,E,2018-07-16,summer,Lake,17,summer,4,17,summer
1294853_summer_E,1294853,25758,546113_75.703483613714_1,75.703483613714,60.8711300249527,14.8323535887613,2018-07-16T23:42:47Z,546113,VR2AR-546113,A69-1602-25758,1,StorSiljan Ostra,20,510,Wild,A69-1602-25758,V13-1x-069k-1,1825,2018-06-09T22:00:00Z,2018-07-16T23:42:47Z,E,2018,29,198,0,2018-07-16,1531788167,0,2018-06-10T22:00:00Z,night,7,E,2018-07-16,summer,Lake,5,summer,1,5,summer
